favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
78,Twitter Web Client,That Awkward Moment When You Come Back From Eating Breakfast And See @ImNotMoises #Hacked You... #RealG,,False,Wed Jun 15 20:01:57 +0000 2011,244,81089077310529536
69,Twitter Web Client,Uhh I Just Woke Up And I Have To Leave Town Today But Im Chilin #TargetsReal,,False,Mon Sep 12 21:04:22 +0000 2011,189,113357304040128512
62,Twitter Web Client,officially hacked by @Mr__UnCool #teamuncool,,False,Sun Jun 26 06:41:09 +0000 2011,139,84873816492355584
78,Twitter for iPhone,Posted In Ihop With @ImNotMoises And @OfficialMateo Chilin thrillin killin Billin Sillin Fillin Realin Gilllin Crillin Dillin Willin Illin,,False,Thu Sep 22 00:25:21 +0000 2011,201,116669376492609536
88,Twitter for iPhone,Training Is Really Hard But I'm A G,,False,Wed Nov 02 16:35:31 +0000 2011,302,131771429602598912
145,Twitter Web Client,Im Sorry Girl It Was My Fault #DeepTweet,,False,Mon Sep 19 06:35:48 +0000 2011,344,115675438101172224
320,Twitter for iPhone,I Don't Need New Years To Make My Life Better,,False,Sun Dec 18 01:19:25 +0000 2011,1384,148210727256195072
117,Twitter for iPhone,Enemy Territory.,,False,Mon Jan 09 05:36:17 +0000 2012,326,156247903264972801
100,Twitter Web Client,#WHATSSLEEPTOAGOBLIN,,False,Fri Mar 11 11:57:16 +0000 2011,702,46177868459413504
395,TweetDeck,Want to see what happens behind-the-scenes on a Night Vale tour? Follow our Instagram for updates by… https://t.co/KzfQ5YUzmY,,False,Thu Jan 25 00:08:08 +0000 2018,30,956317729799143426
67,Twitter Web Client,Everybody follow @IamNickBrown,,False,Fri Mar 11 03:49:03 +0000 2011,411,46055006968877056
40,Twitter Web Client,"""@RealJadenator Can't sleep."" Uhh Okay Then.........Count Swag",YourFknGorgeous,False,Sun Oct 09 07:48:41 +0000 2011,88,122941536609648640
61,Twitter for iPhone,Chilin With @ImNotMoises,,False,Mon Aug 22 22:52:37 +0000 2011,148,105774404125982722
39,Twitter for iPhone,Hey EveryBody Follow @WhoisLiam Now! #G's,,False,Mon Oct 10 04:45:06 +0000 2011,67,123257726569689089
269,Twitter Web Client,I better find your luvin I better find your &lt;3 I better find your luvin I better find your &lt;3,,False,Fri Mar 11 11:14:21 +0000 2011,1042,46167069909196800
117,Twitter Web Client,I'm Doing Nothing For The Whole Day #ItsReal,,False,Sat Aug 06 01:30:03 +0000 2011,469,99653429667971072
438,Twitter for iPhone,I Got Electrocuted #RealGs   http://t.co/TG2s8sRl,,False,Fri Oct 14 01:08:36 +0000 2011,729,124652794140573696
386,TweetDeck,"Just one more week until ALL HAIL comes to New Zealand and Australia. We can't wait to see you in Wellington, Auckl… https://t.co/vb8eQN4gEN",,False,Tue Jan 23 01:00:02 +0000 2018,30,955606011573952513
61,Twitter for iPhone,Teaching @JW00DZ How To Skate @ThatKidMannny,,False,Sat Jun 04 20:15:41 +0000 2011,184,77106266299830272
29,Twitter Web Client,@belieber_bri Thats The Realist Thing Ever,briana4kidrauhl,False,Mon May 23 07:40:51 +0000 2011,70,72567654539472896
152,Twitter for iPhone,"That Awkward Moment When A Caravan Of Girls Pull Up,Scream And Leave #Uhh...... #YeaaahhhhhBro",,False,Fri Jun 24 03:16:43 +0000 2011,506,84097594913071104
81,Twitter for iPhone,Guys I Have A New Best Friend Her Name..........Siri #AppleSwag,,False,Sat Oct 15 05:24:55 +0000 2011,304,125079686693920768
30,Twitter Web Client,Every body follow my hommie @Mr__UnCool,,False,Fri Mar 11 03:00:10 +0000 2011,86,46042701891780608
113,Twitter for iPhone,Chillin On The Ice Bout To Fall You Know What It Is Real Rap Raw,,False,Sat Dec 24 22:29:26 +0000 2011,270,150704665145774080
225,Twitter Web Client,#ThinkinBoutYou,,False,Mon Nov 28 07:22:05 +0000 2011,1161,141054236124389376
123,Twitter for iPhone,Real from the #east streets,,False,Wed Mar 09 19:22:59 +0000 2011,815,45565262640066561
106,Twitter Web Client,just Found Out I Have Start Parkour and kungfu Again #pest,,False,Thu Mar 31 19:38:50 +0000 2011,350,53541781442281472
46,Twitter for iPhone,I've already started...,,False,Mon Oct 24 14:26:39 +0000 2011,199,128477508956979201
44,Twitter Web Client,#idontthinkuready4thisJADEN......,,False,Sat Mar 12 12:03:08 +0000 2011,235,46541734490030081
145,Twitter Web Client,#ICantSpell,,False,Thu Aug 18 04:13:30 +0000 2011,555,104043215610585088
76,Twitter Web Client,http://www.youtube.com/watch?v=HM-3vC-dG_Q,,False,Mon May 16 05:23:13 +0000 2011,166,69996303379202048
94,Twitter Web Client,It's So Amazing To Get #Hacked While Playing Super Smash Bros. #HackSwag By @ImNotMoises,,False,Thu Jul 21 22:02:59 +0000 2011,265,94165498933153792
39,Twitter Web Client,I Just Shot @Nikoksdimartino And @ThatKidMannny 3 Times in The back And @JW00DZ Was Watching Follow Dem Now!,,False,Thu May 19 05:15:37 +0000 2011,83,71081551986827264
76,Twitter for iPhone,Why Do I Have No Service? #NotSwag,,False,Sat Sep 24 23:00:16 +0000 2011,274,117735129052483584
42,Twitter Web Client,"""@BOOMitsxania @officialjaden I'm bored.please tweet me :)"" Uhh Okay",xaniadooley,False,Fri Aug 19 22:38:02 +0000 2011,87,104683569250713602
66,Twitter Web Client,Guys @PennoX Is Trying To Delete Me Off Twitter #IStayStrong,,False,Sat May 28 18:19:27 +0000 2011,204,74540300051283970
80,Twitter Web Client,Bout To Go On TinyChat And Make My Cousin Go On Cam #CuzImReal,,False,Tue Aug 16 04:47:24 +0000 2011,204,103326973853573120
77,Twitter for iPhone,Buying A New Deck From ValSurf Cuz I'm Real #ImTo?...?...?...?..#Idk,,False,Thu Jul 14 01:38:45 +0000 2011,223,91320698198441984
45,Twitter for iPhone,"“@jordynwoods: Congratulations to @olivia_holt @officialmateo & @dylanrsnyder for the premiere of kickin it! Miss y'all"" Cool Story Bro",,False,Thu Jun 16 02:30:50 +0000 2011,95,81186942980591616
78,Twitter for iPhone,EverBody Get On Black Ops #ImTryna Play Zombies #FerReals,,False,Thu Aug 25 23:18:20 +0000 2011,255,106868038065852416
44,Twitter for iPad,“@KSMITH215: @TammyTorres WHAT UP HOMEGIRL?” K Stop Yelling In Your Tweets #SeeYouAtHome,,False,Fri Sep 16 21:37:37 +0000 2011,95,114815225492029440
86,Twitter Web Client,IfAliensAttack I'd Ask Them ........#TrynaPost,,False,Mon Aug 15 00:01:06 +0000 2011,275,102892535868960769
43,Twitter for iPhone,Chilin @ Ant Farm Wit Da Hommies #FreestyleSesh #RealRapRaw,,False,Sat Oct 01 04:34:35 +0000 2011,127,119993590003929088
244,Twitter for iPhone,"My Big Bro Just Graduated, I'm Crying #Sike #RealGs Don't Cry #IStayRaw #Sushi",,False,Thu Jun 09 23:49:17 +0000 2011,789,78971959655931904
61,Twitter Web Client,http://tinychat.com/i05s1,,False,Thu May 19 05:16:15 +0000 2011,134,71081710435041281
86,Twitter Web Client,Finally A Freaking Amazing Trend #CudLife,,False,Tue Nov 22 07:25:42 +0000 2011,310,138880820537593856
263,Twitter Web Client,Wishing All My #RealGs & #Jadenators A Merry Christmas!,,False,Sun Dec 25 14:50:44 +0000 2011,813,150951614843322368
168,Twitter Web Client,I LOVE MY FANS #7bars,,False,Thu Mar 10 11:06:27 +0000 2011,810,45802692186079232
78,Twitter Web Client,I love you all #7bars,,False,Fri Mar 11 04:32:56 +0000 2011,417,46066048922947584
81,Twitter Web Client,"Yo @chocolatedroppa Thinks Hes Dope, Im Bout To Make Him Broke. Streets Of Calabasas #RepEm #RealRap",chocolatedroppa,False,Tue Jan 10 07:55:50 +0000 2012,168,156645407789817857
75,Twitter Web Client,HappyBirthday @JW00DZ #YourReal,,False,Sun Jul 31 00:03:36 +0000 2011,232,97457343930970113
5469,TweetDeck,Hope is a thing with feathers. So is the thing decaying in the drywall.,,False,Tue Jan 16 17:49:03 +0000 2018,1767,953323224758214656
31,Twitter Web Client,follow @vincentbond12 do it now,,False,Fri Sep 30 23:25:36 +0000 2011,65,119915831386841088
50,Twitter for iPhone,It's Kinda Scary...,,False,Wed Nov 02 05:48:26 +0000 2011,193,131608585166786561
40,Twitter Web Client,#WHATSSLEEPTOAGOBLIN,,False,Fri Mar 11 11:43:57 +0000 2011,232,46174518892441601
38,Tinychat Connector,Video chatting with 13 other people at http://tinychat.com/jdbtosigning  [http://tinychat.com],,False,Fri Mar 11 06:40:31 +0000 2011,82,46098154701078528
78,Twitter for iPhone,I Hope You Like It,,False,Fri Nov 18 13:27:41 +0000 2011,368,137522363049840640
575,Twitter for iPhone,Everybody Go Buy @justinbieber's New Album It's Amazing  #CongratsMaDude,,False,Wed Nov 02 04:49:23 +0000 2011,4063,131593724995178496
160,Twitter Web Client,Just Landed In NYC And Thank You To Our Fans That Helped Me And  @officialwillow Win The Best Young Star Award.. #LoveMyFans #Raw,,False,Mon Jun 27 09:31:32 +0000 2011,743,85279083474333696
46,Twitter for iPhone,#TheyWill,,False,Fri Sep 30 01:47:14 +0000 2011,176,119589087530336256
252,Twitter for iPhone,“@OfficialWillow: #coolstoryman :)” MOM She's Copying Me #ImPissed,,False,Tue Sep 20 01:37:31 +0000 2011,707,115962763314085888
138,Twitter for iPhone,Me And @ImNotMoises's Build A Thug #TaylorGang  http://t.co/liMzPE5a,,False,Sun Oct 09 05:09:31 +0000 2011,262,122901480897388545
172,Instagram,And Their Back  http://t.co/2kxlrgCt,,False,Sun Dec 04 22:38:49 +0000 2011,386,143459269482774529
127,Twitter for iPhone,#ItsTheWorst When It's 2:30 In The Morning And @Jordynwoods Hits Free Parking It's Gunna Be Another Good 3 Hours #Monopoly,,False,Thu Dec 29 09:40:59 +0000 2011,274,152323218093506560
285,WhoSay,#2012 Is The Year Of The Love & We Gon Start It Off.  http://t.co/GRCrI8EK,,False,Tue Jan 03 21:40:47 +0000 2012,732,154316298623524865
125,Twitter for iPhone,In The Studio,,False,Thu Aug 18 00:22:51 +0000 2011,428,103985170582994944
86,Twitter for iPhone,@GucciGirl61 If You Ever Say The Other Coast Again I Will Release The Jadenators On You  #East,,False,Mon May 30 19:55:41 +0000 2011,233,75289295438610432
69,Twitter for iPhone,Good Fall @JW00DZ #RealSkaters #YourToReal  http://t.co/VGNJsFh,,False,Wed Aug 17 00:47:39 +0000 2011,160,103629025578201089
1278,Twitter for iPhone,Just Learned All About Columbus...... He's A Jerk,,False,Sat Dec 24 03:24:18 +0000 2011,1407,150416480234778624
41,Twitter for iPhone,“@PrettyJadenSwag: @officialjaden do you wanna mention me somthing sweets it will be a dream off a girl in a small town :D♥ !” #DreamBig,,False,Sun Oct 09 19:16:49 +0000 2011,71,123114714476720128
69,Twitter for iPhone,What Just Happened...My Clock Just Went Ham.. #RealGs,,False,Sun Nov 06 09:02:59 +0000 2011,268,133107096068698112
94,Twitter for iPhone,I Swear I Just Saw WolfGang,,False,Mon Sep 05 01:43:23 +0000 2011,294,110528421402120194
617,TweetDeck,This is your last chance to get our Prying Eye silk scarf. Perfect for formal events and magic tricks.… https://t.co/sDg0gS4GEL,,False,Fri Jan 19 17:44:11 +0000 2018,69,954409163941085186
30,Twitter Web Client,"""@Tyga Beetlejuice"" &gt;&gt; I Feel The Exact Same way",Tyga,False,Mon Sep 26 06:26:43 +0000 2011,66,118209869529616384
102,Twitter for iPhone,Just Left The Coolest Party Bunch Of.......Ummm.....Friends #PoolParty #SuperRaw,,False,Sat Jun 25 04:52:13 +0000 2011,376,84484013519147008
100,Twitter Web Client,When The Days Change So Does My Attitude Im Messy At Home I Eat A Lot Of Junk Food When the Nights Change So Do My Nightmares Too,,False,Sat Oct 01 22:53:25 +0000 2011,345,120270117706797058
154,Instagram,Promise Me Please  http://t.co/KW1b2Qln,,False,Tue Dec 06 00:15:25 +0000 2011,293,143845964669652992
28,Twitter Web Client,@DrikaBuzz Happy Birthday #Real,StayFreeAndWild,False,Tue Mar 22 01:19:31 +0000 2011,107,50003639795855360
82,Instagram,Ihop Is A Daily  http://t.co/Pl3XP0GW,,False,Sat Nov 05 20:55:17 +0000 2011,148,132923965420212224
225,Twitter for iPhone,I Need To Put Out More Songs Let's Do It JB #CrewLove,,False,Sat Dec 24 17:54:08 +0000 2011,839,150635381459652608
51,Twitter Web Client,#dontbanjordyn,,False,Thu Mar 10 11:37:46 +0000 2011,254,45810573987946496
71,Twitter for iPhone,"“@OneDBieberArmy: Oh hi, unfollowers. Can't handle my swag? Sorry.” That's #Raw",,False,Tue Sep 20 01:34:40 +0000 2011,225,115962042900422656
210,Twitter Web Client,Just Got Back From @scooterbraun BirthdayParty... Preformed #NeverSayNever And Forgot the Timing #TwoRaw,,False,Sun Jun 19 08:26:24 +0000 2011,1169,82363588689403904
61,Twitter Web Client,@ImNotMoises Is The Realest G In The Game.... #TotallyNotHacked... At All... :),ImNotMoises,False,Thu Jul 21 22:05:41 +0000 2011,166,94166178855006208
90,Twitter Web Client,http://t.co/VXFqP2A,,False,Mon Jul 25 00:05:45 +0000 2011,193,95283558716940288
223,Twitter Web Client,Dear EveryBody Who's Crazy Enough To Be On Twitter This Early I Cant Sleep And I haven't Been To Sleep All Night ..........#SooUhhhYeah,,False,Sun Aug 07 13:20:59 +0000 2011,672,100194728955482113
86,Twitter for iPhone,“@iJadenFan: I know @officialjaden is reading this right now..(:” No I'm Not,,False,Thu Jun 16 02:35:53 +0000 2011,346,81188216182546432
92,Twitter Web Client,http://t.co/TuxhCCf,,False,Tue Jun 28 19:21:32 +0000 2011,190,85789949869305856
53,Twitter for iPhone,But Here Goes Nothin......,,False,Sun Oct 16 03:18:50 +0000 2011,280,125410343341142016
92,Twitter Web Client,Whoever Thinks Watch The Throne Is Wack Is #TrippinHard,,False,Wed Aug 31 02:06:52 +0000 2011,697,108722388367183872
167,Twitter for iPhone,Drink Of Champions  http://t.co/pp6lhZ2,,False,Wed Sep 07 02:07:20 +0000 2011,426,111259222867587072
94,Twitter Web Client,Just Watched This Video http://t.co/g17wfX6 By @TannerRowe Haven't Seen Anything Like It Before.....#Yeahhhh,,False,Thu Jun 30 06:00:48 +0000 2011,191,86313213712539649
160,Twitter for iPhone,Just rolled into a panda express.. No Literally drive rolled on the floor  #realgs,,False,Mon Apr 04 22:38:32 +0000 2011,444,55036559606554624
726,Twitter Web Client,Kiss Me,,False,Tue Jan 17 07:10:26 +0000 2012,2697,159170698605101056
201,Twitter for iPad,I'm Not A Rapper I'm An Artist,,False,Thu Oct 06 18:06:38 +0000 2011,720,122009885520048128
104,Twitter Web Client,Just Wrapped Men In Black 3...................I Can's See Straight... #Seriously,,False,Sat Jul 02 08:51:29 +0000 2011,330,87080943550078976
51,Twitter Web Client,#whatissleeptoagoblin,,False,Fri Mar 11 11:04:14 +0000 2011,267,46164523798896640
93,Twitter Web Client,#TakeCare,,False,Tue Nov 15 05:48:13 +0000 2011,652,136319573803794432
174,Twitter Web Client,Just Fell On My New Skateboard #Ouch!!!!,,False,Thu Jun 02 03:41:25 +0000 2011,690,76131276599459840
125,Twitter Web Client,@justinbieber I Rep The East,justinbieber,False,Thu May 26 04:51:10 +0000 2011,489,73612115444895744
149,Twitter Web Client,Money Just Changed Everything. I Wonder How Life Without it Would Go. #drizzy,,False,Mon Apr 04 21:52:10 +0000 2011,729,55024887512829952
865,Twitter Web Client,Guys should I wear my hair out or in braids for my performance,,False,Sun Mar 20 14:46:27 +0000 2011,3628,49481934849572864
86,qTweeter,B,,False,Sat Aug 13 02:51:29 +0000 2011,274,102210636427182081
124,Twitter Web Client,Im #BAK Guys Don't Worry,,False,Sat Jul 23 21:33:52 +0000 2011,391,94882946825191424
54,Twitter Web Client,"""@tinaM_angelo #SCHWAG ;)""#CoolStoryBro",TinaM_angelo,False,Tue Jul 26 01:07:09 +0000 2011,112,95661400927637504
56,Twitter Web Client,Rockin Out To @Wizardcud #DasMaHommie #LateTweet,,False,Sun Sep 11 12:04:31 +0000 2011,139,112859059295764481
50,Twitter Web Client,"""@AwwBeliebers i need a food."" Whats A Food? #Realgs",,False,Tue Nov 22 06:22:04 +0000 2011,120,138864805716037632
32,Twitter Web Client,I mean #7bars,,False,Fri Mar 11 04:25:20 +0000 2011,164,46064135418560512
80,Twitter Web Client,Cheetos be My Choice Of Chip #BAK,,False,Thu May 19 03:53:41 +0000 2011,297,71060932851273728
55,Twitter Web Client,Morning Hack by @JW00DZ .......gotta love it XD #BAK,,False,Sat May 28 18:01:00 +0000 2011,130,74535658194087936
186,Twitter for iPhone,Dear My Mom Have An Amazing Birthday You Don't Get To Turn 26 More Than Once Love Jaden #Aka Swag King #Aka Your Son #Aka Real Raw,,False,Sun Sep 18 02:21:40 +0000 2011,507,115249098025730048
365,Twitter for iPhone,2012,,False,Sun Jan 01 07:01:04 +0000 2012,1818,153370137385373696
338,Twitter Web Client,#RealG's Don't Bully,,False,Sat Jun 04 08:09:14 +0000 2011,2441,76923450559705088
39,Twitter for iPhone,“@MacMiller: i have an album comin out.” #ImGunnaBuyIt #CuzImReal,,False,Tue Oct 04 00:16:03 +0000 2011,175,121015691984896000
53,Twitter for iPhone,On My Way To The Midnight Release Of Gears Of War 3 #CuzImReal,,False,Tue Sep 20 06:31:43 +0000 2011,160,116036798987251712
48,Twitter for iPhone,Awareness,,False,Fri Oct 21 00:24:25 +0000 2011,217,127178387851706368
66,WhoSay,A pair of my favorite kicks & swag stance socks 4 a random winner when I reach a milli likes on Facebook Lets Go! ... http://t.co/EmIaW8i0,,False,Tue Oct 11 19:03:40 +0000 2011,194,123836177798275072
71,Twitter for Websites,I voted for Biggest Badass Star #movieawards http://t.co/BhiCzNI,,False,Sun May 29 07:08:05 +0000 2011,236,74733734145966080
