id,created_at,text
920288132905472000,2017-10-17 13:59:23,"The smiling god is here. Be devoured! #ItDevours is on sale today from @harperperennial in hardcover, ebook, audio:… https://t.co/Ko9BfNTjsu"
920031615975378944,2017-10-16 21:00:05,"A tisket, a tasket, help I'm in this casket. A tisket, a tasket, how long will the air last in it?"
919949713360769025,2017-10-16 15:34:38,"Tomorrow: IT DEVOURS! Plus, our book tour visits New York, Nashville, Atlanta, Chicago, and Iowa City this week.… https://t.co/uDywinWOa7"
918880562319970304,2017-10-13 16:46:12,"A sneak peek at our new novel, IT DEVOURS! Cover by @SilasTomTweets &amp; featuring art by @angrycomics. Out Oct 17:… https://t.co/HA6sFyJQ1c"
918477943231385600,2017-10-12 14:06:20,Check out the new episode of I Only Listen to the Mountain Goats right here: https://t.co/tPp67KBjTJ https://t.co/lWQiRYdXpg
918200613611155458,2017-10-11 19:44:20,RT @NightValeRadio: There is nothing new under the sun. Only these ancient stone huts and a barren primordial landscape. Where did everythi…
918164448933707779,2017-10-11 17:20:37,"RT @HarperPerennial: Enter for a chance to win a signed copy of IT DEVOURS!, art prints, a t-shirt, &amp; more! (US only) #wtnv https://t.co/BK…"
917825786639503361,2017-10-10 18:54:54,@efpbailey @Waterstones Anyone who pre-orders It Devours! from @Waterstones should be automatically entered into the draw.
917767794351099904,2017-10-10 15:04:28,"UK Fans: Don't forget that if you pre-order from @Waterstones, you could win some cool Night Vale prizes. https://t.co/9Lk2vAI4DJ"
917767286462828544,2017-10-10 15:02:27,"ONE WEEK. You have no idea how excited we are. #ItDevours
Pre-order: https://t.co/pzwYquG1JE 
Book Tour:… https://t.co/WJePRSipxX"
917436036615168000,2017-10-09 17:06:10,"RT @NightValeRadio: Fishing, hiking, and staring with blank terror at an empty sky. And what are your hobbies?"
917389786633121792,2017-10-09 14:02:24,RT @IMASpodcast: Let us look to the environment in which the artist created the Attic Tape in 1992. Episode 2: Genius and Location https://…
917058546444926976,2017-10-08 16:06:10,"RT @NVPresents: .@IMASpodcast continues with Episode 2: Genius and Location. Today, we learn more about the Attic Tape's creation... https:…"
916658876614922240,2017-10-07 13:38:01,Today! And see the entire 27 city book tour here https://t.co/cbijL3AZJs https://t.co/QLqAE4Q2pV
916347965933047809,2017-10-06 17:02:34,"Travel Advisory: You're spinning at almost 1000 mph, but still millions of miles from the next closest thing in the void."
916046273291091969,2017-10-05 21:03:45,New logo sweatshirt designed by @SilasTomTweets. Available in 2 styles for the hooded and hoodless figures among us… https://t.co/6xzUlKotj1
915950230511738880,2017-10-05 14:42:07,Less than 2 weeks until #itdevours. Are you ready? https://t.co/y0WC8lJdL1 https://t.co/jXrRjoU0ok
915697504292937728,2017-10-04 21:57:52,"RT @NightValeRadio: Parents, talk to your teens about deer. Ask them why the deer are gathering and staring. What do they know about these…"
915671624527044608,2017-10-04 20:15:02,@Shan0o Our book tour starts in NYC and goes across America.
915669519355580419,2017-10-04 20:06:40,More info on this panel &amp; our #itdevours book tour events here: https://t.co/cbijL3AZJs https://t.co/gsxYmMv4ik
915581651807346689,2017-10-04 14:17:31,"Thanks for having us, Europe! What better way to mark 50 performances of ALL HAIL and our last night in town than w… https://t.co/7DPSQdgy7v"
915270126458540032,2017-10-03 17:39:37,RT @NVPresents: 'Conversations' is taking a short break – read Dylan's reflections on the first 8 eps below and listen to ep 9 here: https:…
915214837826899968,2017-10-03 13:59:55,"RT @withinthewires: ""How much can you carry on your back? How much do you smile while you do it?""
Season 2, Cassette 3: https://t.co/jxtqzJ…"
914656693597896704,2017-10-02 01:02:03,Grab tickets to both nights for a unique Welcome to Night Vale double feature. https://t.co/DaXIZnTzU8
914656618880684033,2017-10-02 01:01:46,"This isn't another performance of All Hail. Instead, we're bringing last year's hit live show, Ghost Stories, to Australia for the 1st time."
914656559233486848,2017-10-02 01:01:31,"Hey Melbourne. We just added a second show in your city. It's on February 10th, and tickets are on sale now. https://t.co/wgB51qQvp2"
913767206844092416,2017-09-29 14:07:33,"Our live show in Bristol is SOLD OUT, and our other UK shows aren't far behind. Don't miss out:  https://t.co/dzm1LHRpba"
913405775011295233,2017-09-28 14:11:21,"RT @NVPresents: Pre-order I Only Listen to the Mountain Goats: All Hail West Texas, out 4/6/18 on vinyl and digital. https://t.co/htZySdCSS…"
913402936855801857,2017-09-28 14:00:05,RT @NVPresents: The 1st ep of I Only Listen to the Mountain Goats w/ guest @johngreen and a new cover by @LauraJaneGrace is out now: https:…
913074448387002368,2017-09-27 16:14:47,"RT @NightValeRadio: Would the owner of a gray Toyota Tacoma please wake from this dream, this gauzy lucid dream of existence, and only then…"
912759461105815553,2017-09-26 19:23:08,RT @NightValeRadio: Part of me wants to stay in tonight and watch a movie. Part of me is growing scales. And another part of me is losing a…
912705371671810048,2017-09-26 15:48:12,"Just 3 short weeks until IT DEVOURS!
Pre-order: https://t.co/y0WC8lJdL1 
Book tour: https://t.co/cbijL3AZJs https://t.co/SCfMUONtPH"
912347053631660033,2017-09-25 16:04:22,RT @NVPresents: The new episode of Conversations with People Who Hate Me tackles a common type of hateful comment. Listen in:  https://t.co…
912324389026320385,2017-09-25 14:34:19,@myincubliss It's a stand-alone story that you can enjoy no matter how many episodes you've listened to.
911957371987034113,2017-09-24 14:15:55,@The804R @NVPresents @ApplePodcasts Episode embed and links to other platforms on our website: https://t.co/pC60pO2t3A
911956179064107008,2017-09-24 14:11:11,"Episode 1 of It Makes A Sound, the new fiction show from @NVPresents, is out now on @ApplePodcasts or wherever you… https://t.co/d8Qe5oJIuw"
911571777368797184,2017-09-23 12:43:42,"Before those shows, we'll be in Leuven, Amsterdam, Glasgow, and then Dublin! Check out all of our live dates here: https://t.co/DaXIZnTzU8"
911571437907046400,2017-09-23 12:42:21,Next week: ALL HAIL finishes its European run with five shows across the UK. Tickets here: https://t.co/dzm1LHRpba https://t.co/TOg0TN1NVe
911269172390350848,2017-09-22 16:41:15,"RT @NVPresents: IT MAKES A SOUND, our new audio drama, premieres Sunday. Subscribe on @applepodcasts or your favorite app today: https://t.…"
910969439029530624,2017-09-21 20:50:13,"RT @NightValeRadio: Just because it's full of spiders doesn't mean it's not a piñata. Either way, happy birthday."
910874712091320320,2017-09-21 14:33:49,"Classic WTNV scarves are back on the store. Good for:
- warmth
- necks
- three to five months annually… https://t.co/lGupXctS1V"
910502419251023872,2017-09-20 13:54:27,"It's getting closer... just 4 weeks until IT DEVOURS!
Pre-order: https://t.co/y0WC8lJdL1
Book tour:… https://t.co/JZ1E9Vt2n3"
910500846408015872,2017-09-20 13:48:12,@DoodlesforLife Depends on how many we have left over after we stop touring the show. Keep your eyes open.
910197199946108933,2017-09-19 17:41:37,@Lokorr We bring exclusive merch with us on tour. https://t.co/tya4l6Kjga
910170089315500033,2017-09-19 15:53:54,@eakporter Do you remember which show? We'd suggest contacting the venue directly – they should be able to help.
910144684395200512,2017-09-19 14:12:57,"RT @withinthewires: ""Lean closely to the left side to see this remarkable detail. What is exposed?""
Season 2, Cassette 2: https://t.co/yK4I…"
909872945169911809,2017-09-18 20:13:09,"A single knock, but no one at the door. Ah, that wasn't a knock. That was it closing the door after it entered."
909811377610661888,2017-09-18 16:08:30,RT @dylanmarron: Want to wear a shirt inspired by my podcast? The incredible Jessica Hayworth turned some themes into wearable art: https:/…
909799131438354432,2017-09-18 15:19:50,@Sayonera7 You can see the full schedule and grab tickets right there: https://t.co/DaXIZnTzU8
909792078640685058,2017-09-18 14:51:49,ALL HAIL in Europe kicks off tomorrow night in Helsinki. Follow us on Instagram for behind-the-scenes pics and vids: https://t.co/4FXEzWCiSt
908749014035726338,2017-09-15 17:47:03,"RT @NightValeRadio: Action item: heat death
Assigned to: universe
Status: in progress"
908707541038899201,2017-09-15 15:02:15,Today's episode has a sneak peek at two new shows from @NVPresents. Tune in: https://t.co/5avyr2azbY
908372412613394432,2017-09-14 16:50:34,"@SimonSapin It's available at a reduced price through HarperCollins, Amazon, Barnes &amp; Noble, Kobo, iBooks, and Google Play."
908369622189166593,2017-09-14 16:39:29,@MegawackyMax Should work now.
908367364324036610,2017-09-14 16:30:30,The e-book of the first Welcome to Night Vale novel is just $1.99 until the end of the week: https://t.co/j7zKKxofWd https://t.co/JxVyaMdmEu
908332868883161088,2017-09-14 14:13:26,Our show in Cologne is SOLD OUT. Grab your tickets to see ALL HAIL in Europe before it's too late! https://t.co/DaXIZnTzU8
908004098359865345,2017-09-13 16:27:01,"If you ask an undercover cop a riddle that they are unable to answer, they must give you their treasure."
907696976933859329,2017-09-12 20:06:38,"5 weeks.
Pre-order / book tour info: https://t.co/y0WC8lJdL1 https://t.co/IezrurO5PE"
907626452874657792,2017-09-12 15:26:23,"RT @dylanmarron: At the end of every episode I say ""Remember: there's a human on the other side of the screen.""
Now it's a sticker! 
https:…"
907272222498279424,2017-09-11 15:58:48,"RT @dylanmarron: Brand new ep of Conversations with People Who Hate Me!
""The Good Troll""
https://t.co/AOe8j65SVj https://t.co/Ui6rFwBJhO"
907254810499579904,2017-09-11 14:49:37,"Just over a week before our new live show, ALL HAIL, heads to Europe. Grab your tickets: https://t.co/DaXIZnTzU8"
905824575212138497,2017-09-07 16:06:22,"♫ Head, shoulders, teeth &amp; tendrils, teeth &amp; tendrils / &amp; eyes &amp; eyes &amp; eyes &amp; eyes / Head, shoulders, teeth &amp; tendrils, teeth &amp; tendrils ♫"
905506776929492992,2017-09-06 19:03:33,"RT @NVPresents: The first episode of @withinthewires' second season is out now, with a brand new concept and narrator. Listen: https://t.co…"
905506693219536897,2017-09-06 19:03:13,"RT @NVPresents: It Makes A Sound, an audio drama about memory, music, and the unique power of songwriting, premieres Sept 24. More: https:/…"
905506663519719425,2017-09-06 19:03:06,"RT @NVPresents: I Only Listen to the Mountain Goats, a non-fiction show about storytelling, art, and life, premieres Sept 28. More: https:/…"
905506624231661568,2017-09-06 19:02:57,RT @NVPresents: We're so excited to launch our Fall Season with two brand new shows and the return of @withinthewires.
905463535580442624,2017-09-06 16:11:44,Just 6 weeks until IT DEVOURS! Don't forget: pre-orders get a free audio preview of Chapter 2:… https://t.co/6LnAr51E9P
905069074585145345,2017-09-05 14:04:17,"RT @withinthewires: Within the Wires returns with Season 2, Cassette 1: Tate Modern (1971).
Listen on @ApplePodcasts: https://t.co/fesj2PEc…"
904883861401808896,2017-09-05 01:48:19,"RT @happierman: Season 2, Episode 1 of @withinthewires goes live at midnight (NYC time). Let’s make some museum audio guides."
904809253252292608,2017-09-04 20:51:51,"RT @dylanmarron: I said there wouldn't be a new ""Conversations w People Who Hate Me"" this week. I LIED... 
Listen on @ApplePodcasts: https:…"
904779215375040512,2017-09-04 18:52:29,@CasualRaven1 We see many tickets still available – try contacting Astor Theatre directly if you're having an issue buying tickets.
903713819142352896,2017-09-01 20:18:59,Apply to the Sheriff's Secret Police today by saying the word 'Apply' out loud anywhere in town.… https://t.co/3eaCHXmokD
903664500599132164,2017-09-01 17:03:00,Pre-order IT DEVOURS! before Oct 17 and get a free audio download of Chapter Two read by @CecilBaldwinIII. Details:… https://t.co/cp8Boh6CPm
903621714877313024,2017-09-01 14:12:59,Super excited to announce that @MalBlum will be The Weather for our U.S. tour dates this Nov/Dec! Tickets available… https://t.co/G9Hi8LIBbr
902969182148595714,2017-08-30 19:00:04,"Wherever you go, there you are. You're already there. You've been there a long time, not knowing how you arrived."
902574627909771264,2017-08-29 16:52:14,"7 weeks until IT DEVOURS! appears, suddenly, out of thin air in front of you. Pre-order: https://t.co/eXnH4vdsJS https://t.co/JHvYZuXUWZ"
902536858910982144,2017-08-29 14:22:10,RT @withinthewires: Look at the faces of those in the parade. Are they optimistic? Are you?https://t.co/QdnSqktuGH
902252151740801024,2017-08-28 19:30:50,RT @NightValeRadio: Parents: talk to your teens about the magical properties of different metals.
902251574583599105,2017-08-28 19:28:33,RT @NY_Comic_Con: ICYMI: The small desert town of Night Vale is coming to #NYCC 📖 https://t.co/U8vZewdzKt https://t.co/OIJUur6Q55
902236858280796161,2017-08-28 18:30:04,"RT @dylanmarron: Ep. 4 of 'Conversations with People Who Hate Me' is out now!
Listen on @ApplePodcasts or wherever you want!
https://t.co/6…"
901155020674134019,2017-08-25 18:51:14,RT @NightValeRadio: Ask your doctor just how many of you there are. Ask her what she told the others. What did she tell the others?
901104609917366276,2017-08-25 15:30:55,Hey U.K. readers – pre-order your copy of It Devours! from @Waterstones for a chance to win cool prizes:… https://t.co/XPhutD7shi
900765120271396868,2017-08-24 17:01:54,"Check out the brand new single from @desaparicion, the composer of @AlicePodcast and Welcome to Night Vale's music. https://t.co/XyysGRXPHV"
900412527200395264,2017-08-23 17:40:49,"Desperate times call for desperate measures. Like eleven feet. Or 2.4 gallons. Or ""slightly more than a ton."""
900086698603937795,2017-08-22 20:06:06,@StrawberryJane1 You should contact the bookstore hosting the event directly for more information. https://t.co/cbijL3AZJs
